36.13301,-80.27796
36.13308,-80.27786
36.13319,-80.27784
36.13327,-80.2779
36.13329,-80.27802
36.13307,-80.27838
36.13291,-80.27841
36.13291,-80.27841
36.13285,-80.27853
36.13285,-80.27853
36.13447,-80.2801
36.13464,-80.28022
36.13483,-80.28024
36.13499,-80.28016
36.13526,-80.27992
36.13566,-80.27939
36.13598,-80.27879
36.1361,-80.27843
36.13612,-80.27818
36.13612,-80.27818
36.13597,-80.27787
36.13508,-80.27703
36.13508,-80.27703
36.13637,-80.27496
36.13665,-80.27443
36.13701,-80.27345
36.13725,-80.27217
36.13725,-80.27217
36.13713,-80.27148
36.13641,-80.27038
36.13555,-80.26932
36.13433,-80.26797
36.13378,-80.26714
36.13378,-80.26714
36.13383,-80.26699
36.134,-80.26513
36.13411,-80.26071
36.13411,-80.26071
36.13435,-80.25156
36.13435,-80.25156
36.13348,-80.25145
36.13231,-80.25119
36.1311,-80.25109
36.1311,-80.25109
36.12861,-80.25091
36.12861,-80.25091
36.12882,-80.25532
36.12883,-80.2581
36.12883,-80.2581
36.12882,-80.26146
36.12882,-80.26146
36.12555,-80.2591
36.12483,-80.25865
36.12435,-80.25845
36.1191,-80.25676
36.11852,-80.25662
36.11771,-80.25656
36.11474,-80.25654
36.11397,-80.25644
36.11322,-80.2562
36.1126,-80.25589
36.10927,-80.2538
36.10854,-80.25319
36.10768,-80.2521
36.10768,-80.2521
36.10707,-80.25124
36.10666,-80.25078
36.10589,-80.25017
36.10501,-80.24974
36.10291,-80.24918
36.10291,-80.24918
36.10286,-80.24709
36.10286,-80.24709
36.10284,-80.24645
36.10284,-80.24645
36.10209,-80.24634
36.10209,-80.24634
36.09831,-80.24576
36.09831,-80.24576
36.09818,-80.24683
36.09818,-80.24683
36.09815,-80.24705
36.09815,-80.24705
36.10117,-80.24757
36.10264,-80.24785
36.10287,-80.24794
36.10444,-80.24894
36.1063,-80.25023
36.10706,-80.251
36.10779,-80.25198
36.10779,-80.25198
36.10842,-80.25285
36.1092,-80.25362
36.11142,-80.25503
36.11317,-80.25603
36.11394,-80.25631
36.11457,-80.25643
36.11818,-80.25648
36.11884,-80.25657
36.12422,-80.25825
36.125,-80.25857
36.12565,-80.25895
36.13004,-80.26211
36.13145,-80.2629
36.13145,-80.2629
36.13237,-80.26372
36.13261,-80.26399
36.13286,-80.26437
36.1331,-80.26487
36.1336,-80.26646
36.13383,-80.26699
36.13414,-80.26751
36.13447,-80.26795
36.13611,-80.26979
36.13746,-80.27171
36.13746,-80.27171
36.13728,-80.27206
36.13701,-80.27345
36.13665,-80.27443
36.13637,-80.27496
36.13508,-80.27703
36.13508,-80.27703
36.13597,-80.27787
36.13612,-80.27818
36.13612,-80.27818
36.1361,-80.27843
36.13598,-80.27879
36.13566,-80.27939
36.13526,-80.27992
36.13499,-80.28016
36.13483,-80.28024
36.13464,-80.28022
36.13447,-80.2801
36.13285,-80.27853
36.13285,-80.27853
36.13291,-80.27841
36.13285,-80.27829
36.13286,-80.2782
36.13307,-80.27787
36.13322,-80.27785
36.13329,-80.278
